nes	OK	Kid Kool (U).nes
nes	OK	Kid Niki - Radical Ninja (U) (PRG 0).nes
nes	OK	Kid Niki - Radical Ninja (U) (PRG 1) [!].nes
nes	OK	King Neptune's Adventure (U).nes
nes	OK	King of Kings, The (U) (V1.1).nes
nes	OK	King of Kings, The (U) (V1.2) [!].nes
nes	OK	King of Kings, The (U) (V1.3).nes
nes	OK	King of Kings, The (U) (V5.0 CHR 1.3).nes
nes	OK	King's Knight (U).nes
nes	OK	Kings of the Beach (U).nes
nes	OK	King's Quest V (U).nes
nes	OK	Kirby's Adventure (U) (PRG 0).nes
nes	OK	Kirby's Adventure (U) (PRG 1) [!].nes
nes	OK	Kiwi Kraze (U).nes
nes	OK	Klash Ball (U).nes
nes	OK	Klax (U).nes
nes	OK	Knight Rider (U).nes
nes	OK	Krazy Kreatures (U) [a1].nes
nes	OK	Krazy Kreatures (U).nes
nes	OK	Krion Conquest, The (U) [a1].nes
nes	OK	Krion Conquest, The (U).nes
nes	OK	Krusty's Fun House (U).nes
nes	OK	Kung-Fu Heroes (U).nes
nes	OK	Kung Fu (U) [a1].nes
nes	OK	Kung Fu (U).nes
nes	OK	Laser Invasion (U).nes
nes	OK	Last Action Hero (U) [!].nes
nes	OK	Last Ninja, The (U).nes
nes	OK	Last Starfighter, The (U).nes
nes	OK	Lee Trevino's Fighting Golf (U).nes
nes	OK	Legacy of the Wizard (U).nes
nes	OK	Legendary Wings (U).nes
nes	OK	Legend of Kage, The (U).nes
nes	OK	Legend of the Ghost Lion (U).nes
nes	OK	Legend of Zelda, The (U) (PRG 0).nes
nes	OK	Legend of Zelda, The (U) (PRG 1).nes
nes	OK	Legends of the Diamond (U).nes
nes	OK	Lemmings (U).nes
nes	OK	L'Empereur (U) [a1].nes
nes	OK	L'Empereur (U).nes
nes	OK	Lethal Weapon (U).nes
nes	OK	Lifeforce (U).nes
nes	OK	Linus Spacehead's Cosmic Crusade (Aladdin) (U).nes
nes	OK	Little League Baseball - Championship Series (U).nes
nes	OK	Little Mermaid, The (U).nes
nes	OK	Little Nemo - The Dream Master (U).nes
nes	OK	Little Ninja Brothers (U).nes
nes	OK	Little Samson (U).nes
nes	HANG	Lode Runner (U).nes
nes	OK	Lone Ranger, The (U).nes
nes	OK	Loopz (U).nes
nes	OK	Low G Man (U).nes
nes	OK	Lunar Pool (U).nes
nes	OK	Mad Max (U) [!].nes
nes	OK	Mafat Conspiracy - Golgo 13 (U).nes
nes	OK	Magic Darts (U).nes
nes	OK	Magician (U).nes
nes	OK	Magician (U) (Prototype).nes
nes	OK	Magic Johnson's Fast Break (U).nes
nes	OK	Magic of Scheherazade, The (U).nes
nes	OK	Magmax (U).nes
nes	OK	Magmax (U) (Prototype).nes
nes	OK	Major League Baseball (U) [a1].nes
nes	OK	Major League Baseball (U).nes
nes	OK	Maniac Mansion (U).nes
nes	OK	Mappy-Land (U).nes
nes	OK	Marble Madness (U).nes
nes	OK	Mario is Missing! (U).nes
nes	OK	Mario's Time Machine! (U) [a1].nes
nes	OK	Mario's Time Machine! (U).nes
nes	OK	Marvel's X-Men (U) [a1].nes
nes	OK	Marvel's X-Men (U).nes
nes	OK	Master Chu & The Drunkard Hu (U).nes
nes	OK	Maxi 15 (U) [a1].nes
nes	OK	Maxi 15 (U).nes
nes	OK	MC Kids (U).nes
nes	OK	Mechanized Attack (U).nes
nes	OK	Mega Man 2 (U).nes
nes	OK	Mega Man 3 (Prototype) (U) [!].nes
nes	OK	Mega Man 3 (U) [!].nes
nes	OK	Mega Man 4 (U).nes
nes	OK	Mega Man 5 (U).nes
nes	OK	Mega Man 6 (U).nes
nes	OK	Mega Man (U).nes
nes	OK	Menace Beach (U).nes
nes	OK	Mendel Palace (U).nes
nes	OK	Mermaids of Atlantis (U).nes
nes	OK	Metal Fighter (U) [a1].nes
nes	OK	Metal Fighter (U).nes
nes	OK	Metal Gear (U).nes
nes	OK	Metal Mech (U).nes
nes	OK	Metal Storm (U).nes
nes	OK	Metroid (U).nes
nes	OK	Michael Andretti's World Grand Prix (U).nes
nes	OK	Mickey Mousecapade (U).nes
nes	OK	Mickey's Adventures in Numberland (U).nes
nes	OK	Mickey's Safari in Letterland (U).nes
nes	OK	Micro Machines (U).nes
nes	OK	Mig-29 Soviet Fighter (U).nes
nes	OK	Might and Magic (U).nes
nes	OK	Mighty Bomb Jack (U).nes
nes	OK	Mighty Final Fight (U).nes
nes	OK	Mike Tyson's Punch-Out!! (U) (PRG 0).nes
nes	OK	Mike Tyson's Punch-Out!! (U) (PRG 1).nes
nes	OK	Millipede (U).nes
nes	OK	Milon's Secret Castle (U).nes
nes	OK	Miracle Piano Teaching System, The (U).nes
nes	OK	Mission Cobra (U).nes
nes	OK	Mission Impossible (U).nes
nes	OK	Monopoly (U).nes
nes	OK	Monster in My Pocket (U).nes
nes	OK	Monster Party (U).nes
nes	OK	Monster Truck Rally (U).nes
nes	OK	Moon Ranger (U).nes
nes	OK	Motor City Patrol (U).nes
nes	OK	Ms Pac-Man (Namco) (U).nes
nes	OK	Ms Pac-Man (U).nes
nes	OK	M.U.L.E. (U).nes
nes	OK	Muppet Adventure - Chaos at the Carnival (U).nes
nes	HANG	M.U.S.C.L.E. (U).nes
nes	OK	Mutant Virus, The (U).nes
nes	OK	Mystery Quest (U).nes
nes	OK	NARC (U).nes
nes	OK	NES Open Tournament Golf (U) [a1].nes
nes	OK	NES Open Tournament Golf (U).nes
nes	OK	NES Play Action Football (U).nes
nes	OK	NES PowerPad Test Cart (U) [!].nes
nes	OK	NES Test Cart (Official Nintendo) (U) [!].nes
nes	OK	NFL Football (U).nes
nes	OK	Nigel Mansell's World Championship Challenge (U).nes
nes	OK	Nightmare On Elm Street, A (U).nes
nes	OK	Nightshade (U) [a1].nes
nes	OK	Nightshade (U).nes
nes	OK	Ninja Crusaders (U).nes
nes	OK	Ninja Gaiden 2 - The Dark Sword of Chaos (U).nes
nes	OK	Ninja Gaiden 2 - The Dark Sword of Chaos (U) (Prototype).nes
nes	OK	Ninja Gaiden 3 - The Ancient Ship of Doom (U).nes
nes	OK	Ninja Gaiden (U) [a1].nes
nes	OK	Ninja Gaiden (U) [a2].nes
nes	OK	Ninja Gaiden (U).nes
nes	OK	Ninja Kid (U).nes
nes	OK	Nintendo World Championships 1990 (U) [!].nes
nes	OK	Nintendo World Cup (U).nes
nes	OK	Nobunaga's Ambition 2 (U).nes
nes	OK	Nobunaga's Ambition (U).nes
nes	OK	North & South (U).nes
nes	OK	Operation Secret Storm (U).nes
nes	OK	Operation Wolf (U).nes
nes	OK	Orb 3D (U).nes
nes	OK	Othello (U).nes
nes	OK	Overlord (U).nes
nes	OK	Pacmania (U).nes
